Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,05;0,15;0,25;60;-0,3;0,05;-198,18;18046,11;15;308;112;420
0,42;0,01;0,1;0,35;105;-0,3;-0,08;-198,33;25916,49;15;343;77;420
0,42;0,21;0,15;0,25;105;-0,3;-0,01;-198,72;28015,17;15;327;93;420
0,42;0,05;0,15;0,3;60;-0,5;-0,08;-198,79;17007,19;10;316;104;420
0,42;0,11;0,05;0,35;60;-0,3;-0,08;-198,81;15325,01;10;353;67;420
0,42;0,01;0,15;0,25;80;-0,5;-0,08;-199,32;18605,47;10;346;74;420
0,42;0,01;0,1;0,35;105;-0,3;-0,01;-199,33;25925,12;15;343;77;420
0,42;0,11;0,05;0,3;80;-0,3;-0,01;-199,45;17204,15;10;366;54;420
0,42;0,16;0,15;0,3;60;-0,5;-0,08;-199,53;18729,14;15;297;123;420
0,42;0,05;0,15;0,25;105;-0,3;0,05;-199,57;24872,9;10;346;74;420
0,42;0,16;0,15;0,3;60;-0,3;-0,01;-199,78;18757,65;15;297;123;420
0,42;0,11;0,05;0,35;60;-0,5;-0,01;-199,9;15326,1;10;353;67;420
0,42;0,11;0,15;0,2;105;-0,3;-0,08;-199,93;26850,84;15;333;87;420
0,42;0,21;0,15;0,3;60;-0,3;-0,01;-199,99;18570,05;15;294;126;420
0,42;0,11;0,15;0,2;105;-0,5;-0,01;-200,24;26905,82;15;333;87;420
0,42;0,21;0,1;0,3;60;-0,3;-0,01;-200,41;18089,43;15;314;106;420
0,42;0,21;0,15;0,3;60;-0,3;-0,08;-200,46;18556,85;15;294;126;420
0,42;0,01;0,1;0,25;105;-0,5;0,05;-200,49;23918,2;15;355;65;420
0,42;0,05;0,15;0,2;60;-0,5;-0,08;-200,77;15550,27;10;331;89;420
0,42;0,05;0,05;0,25;105;-0,3;0,05;-200,93;18142,93;10;379;41;420
0,42;0,11;0,05;0,3;80;-0,3;0,05;-202,05;17212,18;10;367;53;420
0,42;0,11;0,05;0,35;60;-0,3;-0,01;-202,2;15328,4;10;353;67;420
0,42;0,16;0,15;0,2;80;-0,3;-0,08;-202,67;21650,4;15;324;96;420
0,42;0,21;0,1;0,3;60;-0,5;-0,08;-203,69;18071,43;15;315;105;420
0,42;0,11;0,05;0,35;60;-0,5;0,05;-204,09;15330,29;10;353;67;420
0,42;0,11;0,15;0,3;60;-0,5;0,05;-204,1;17910,5;10;313;107;420
0,42;0,16;0,15;0,2;80;-0,5;0,05;-204,19;21377,26;15;326;94;420
0,42;0,16;0,15;0,3;60;-0,3;0,05;-204,47;18752,46;15;300;120;420
0,42;0,21;0,1;0,3;60;-0,3;-0,08;-204,52;18079,87;15;314;106;420
0,42;0,21;0,1;0,3;60;-0,5;-0,01;-204,97;18077,31;15;315;105;420
0,42;0,16;0,15;0,3;80;-0,3;0,05;-205,13;24195,79;15;313;107;420
0,42;0,11;0,15;0,2;80;-0,5;-0,01;-205,91;19405,93;10;334;86;420
0,42;0,21;0,1;0,3;60;-0,5;0,05;-206;18082,32;15;316;104;420
0,42;0,01;0,15;0,25;80;-0,3;-0,01;-206,23;18608,31;10;346;74;420
0,42;0,11;0,15;0,3;80;-0,3;-0,08;-206,3;22372,87;10;323;97;420
0,42;0,01;0,15;0,25;80;-0,3;-0,08;-206,49;18612,64;10;346;74;420
0,42;0,11;0,15;0,3;105;-0,3;-0,08;-207,18;27877,56;10;331;89;420
0,42;0,11;0,05;0,35;60;-0,3;0,05;-207,28;15333,48;10;353;67;420
0,42;0,21;0,15;0,25;105;-0,3;0,05;-207,88;27978,49;15;327;93;420
0,42;0,05;0,15;0,2;60;-0,5;0,05;-208,8;15424,83;10;332;88;420
0,42;0,11;0,15;0,3;80;-0,3;0,05;-209,32;22387,6;10;324;96;420
0,42;0,05;0,15;0,3;60;-0,5;0,05;-209,4;17004,89;10;316;104;420
0,42;0,16;0,15;0,3;80;-0,5;0,05;-209,69;22151,14;10;323;97;420
0,42;0,01;0,1;0,35;80;-0,5;0,05;-210,01;19080,41;10;347;73;420
0,42;0,01;0,1;0,35;80;-0,3;-0,01;-210,07;21459,57;15;331;89;420
0,42;0,05;0,15;0,3;60;-0,3;-0,01;-210,26;17022,46;10;316;104;420
0,42;0,05;0,15;0,3;60;-0,3;-0,08;-211,3;17019,7;10;316;104;420
0,42;0,01;0,1;0,35;105;-0,5;0,05;-211,93;25927,88;15;343;77;420
0,42;0,16;0,15;0,3;60;-0,3;-0,08;-212,27;18752,68;15;297;123;420
0,42;0,16;0,15;0,35;60;-0,3;-0,08;-212,42;18586,94;10;308;112;420
0,42;0,01;0,1;0,35;80;-0,3;0,05;-212,46;19082,86;10;347;73;420
0,42;0,11;0,15;0,3;80;-0,3;-0,01;-213,05;22385,9;10;323;97;420
0,42;0,16;0,15;0,35;60;-0,3;-0,01;-213,51;18596,31;10;308;112;420
0,42;0,01;0,05;0,2;105;-0,3;-0,08;-213,52;15656,15;10;386;34;420
0,42;0,01;0,05;0,2;105;-0,5;-0,08;-213,59;15656,22;10;386;34;420
0,42;0,01;0,1;0,35;80;-0,5;-0,01;-214,85;19073,84;10;345;75;420
0,42;0,16;0,15;0,3;80;-0,5;-0,08;-215,84;22146,01;10;322;98;420
0,42;0,11;0,15;0,3;105;-0,3;0,05;-216,02;27900,89;10;331;89;420
0,42;0,01;0,1;0,2;60;-0,5;-0,08;-216,29;13603,42;10;352;68;420
0,42;0,01;0,1;0,2;60;-0,3;-0,08;-217,05;13604,18;10;352;68;420
0,42;0,16;0,15;0,3;80;-0,5;-0,01;-217,43;22153,65;10;322;98;420
0,42;0,21;0,15;0,25;80;-0,5;-0,08;-217,7;22773,73;15;316;104;420
0,42;0,01;0,05;0,2;105;-0,5;-0,01;-217,75;15660,38;10;386;34;420
0,42;0,05;0,15;0,3;60;-0,3;0,05;-217,82;17013,3;10;316;104;420
0,42;0,01;0,1;0,2;60;-0,5;-0,01;-217,87;13605,69;10;352;68;420
0,42;0,01;0,1;0,35;80;-0,3;-0,01;-218,18;19077,17;10;345;75;420
0,42;0,01;0,05;0,2;80;-0,5;-0,01;-218,23;13592,5;10;378;42;420
0,42;0,11;0,05;0,2;80;-0,3;0,05;-218,25;18194,8;15;364;56;420
0,42;0,01;0,1;0,35;105;-0,3;0,05;-218,72;25934,67;15;343;77;420
0,42;0,11;0,15;0,3;60;-0,3;0,05;-218,76;17901,86;10;313;107;420
0,42;0,01;0,1;0,35;80;-0,3;-0,08;-219,03;21450,65;15;331;89;420
0,42;0,01;0,05;0,2;105;-0,3;-0,01;-219,14;15661,77;10;386;34;420
0,42;0,11;0,15;0,3;105;-0,3;-0,01;-219,71;27897,86;10;331;89;420
0,42;0,11;0,05;0,3;80;-0,5;-0,08;-220,24;20177,63;15;353;67;420
0,42;0,01;0,05;0,2;80;-0,5;-0,08;-220,5;13593,67;10;378;42;420
0,42;0,11;0,05;0,2;80;-0,3;-0,01;-221;18192,34;15;363;57;420
0,42;0,01;0,05;0,2;105;-0,5;0,05;-221,09;15663,72;10;386;34;420
0,42;0,11;0,05;0,3;80;-0,3;-0,08;-221,18;20178,57;15;353;67;420
0,42;0,01;0,1;0,35;80;-0,5;-0,01;-221,22;21447,74;15;331;89;420
0,42;0,01;0,1;0,2;60;-0,3;-0,01;-221,28;13609,1;10;352;68;420
0,42;0,01;0,1;0,35;80;-0,5;-0,08;-221,46;19067,27;10;345;75;420
0,42;0,11;0,05;0,2;80;-0,3;-0,08;-221,55;18186,88;15;363;57;420
0,42;0,01;0,1;0,2;60;-0,5;0,05;-221,64;13576,18;10;351;69;420
0,42;0,01;0,05;0,2;80;-0,5;0,05;-221,83;13597,05;10;378;42;420
0,42;0,01;0,15;0,3;80;-0,5;-0,08;-222,23;21271,46;15;329;91;420
0,42;0,01;0,1;0,35;80;-0,5;-0,08;-222,24;21442,61;15;331;89;420
0,42;0,01;0,05;0,2;105;-0,3;0,05;-222,33;15664,96;10;386;34;420
0,42;0,01;0,1;0,2;60;-0,3;0,05;-222,35;13576,89;10;351;69;420
0,42;0,05;0,15;0,25;105;-0,3;0,05;-222,59;27763,75;15;331;89;420
0,42;0,01;0,15;0,25;105;-0,5;-0,08;-223,34;22545,45;10;353;67;420
0,42;0,05;0,15;0,25;105;-0,3;-0,08;-223,58;27750,51;15;330;90;420
0,42;0,01;0,05;0,2;80;-0,3;-0,01;-223,66;13597,93;10;378;42;420
0,42;0,01;0,05;0,2;80;-0,3;-0,08;-223,76;13596,93;10;378;42;420
0,42;0,01;0,1;0,35;80;-0,3;-0,08;-224,09;19069,9;10;345;75;420
0,42;0,21;0,15;0,25;80;-0,5;-0,01;-224,12;22749,59;15;316;104;420
0,42;0,01;0,1;0,35;80;-0,5;0,05;-224,41;21456,25;15;332;88;420
0,42;0,11;0,05;0,3;80;-0,5;-0,01;-224,84;20182,23;15;353;67;420
0,42;0,05;0,15;0,3;80;-0,5;0,05;-225,36;21347,27;10;327;93;420
0,42;0,01;0,15;0,2;80;-0,3;0,05;-225,45;16873,05;10;350;70;420
0,42;0,21;0,15;0,25;80;-0,5;0,05;-225,47;22749,79;15;317;103;420
0,42;0,01;0,05;0,25;105;-0,3;-0,01;-225,57;20931,11;15;372;48;420
0,42;0,01;0,15;0,3;80;-0,5;-0,01;-225,66;21280,51;15;329;91;420
0,42;0,11;0,05;0,3;80;-0,3;-0,01;-226,44;20183,83;15;353;67;420
0,42;0,01;0,1;0,35;60;-0,3;0,05;-226,62;15603,9;10;339;81;420
0,42;0,01;0,05;0,25;105;-0,3;0,05;-226,63;20940,1;15;373;47;420
0,42;0,01;0,05;0,2;80;-0,3;0,05;-226,96;13602,18;10;378;42;420
0,42;0,01;0,1;0,3;105;-0,5;-0,08;-227,32;24415,27;15;347;73;420
0,42;0,01;0,15;0,25;105;-0,3;-0,08;-228,09;22550,2;10;353;67;420
0,42;0,11;0,15;0,2;105;-0,5;0,05;-228,14;26315,69;15;334;86;420
0,42;0,16;0,15;0,3;80;-0,3;0,05;-228,15;22169,6;10;323;97;420
0,42;0,11;0,05;0,2;80;-0,5;-0,08;-228,36;14825,26;10;373;47;420
0,42;0,11;0,15;0,2;80;-0,5;0,05;-228,36;19177,1;10;335;85;420
0,42;0,11;0,05;0,3;80;-0,5;0,05;-228,57;20185,96;15;353;67;420
0,42;0,05;0,15;0,2;105;-0,3;0,05;-228,94;25251,42;15;339;81;420
0,42;0,01;0,05;0,25;105;-0,3;-0,08;-230,03;20926,4;15;372;48;420
0,42;0,11;0,05;0,2;80;-0,5;-0,01;-230,56;14827,46;10;373;47;420
0,42;0,16;0,15;0,3;80;-0,3;-0,08;-230,58;22160,75;10;322;98;420
0,42;0,21;0,15;0,35;80;-0,5;-0,01;-231,02;23240,83;10;314;106;420
0,42;0,01;0,15;0,25;105;-0,5;0,05;-231,84;22485,02;10;353;67;420
0,42;0,11;0,1;0,35;80;-0,5;0,05;-231,85;21908,87;10;336;84;420
0,42;0,01;0,1;0,35;60;-0,5;0,05;-231,94;15596,25;10;338;82;420
0,42;0,21;0,15;0,25;80;-0,3;-0,08;-231,95;22787,98;15;316;104;420
0,42;0,05;0,15;0,3;80;-0,3;0,05;-232,01;21353,92;10;327;93;420
0,42;0,01;0,1;0,35;60;-0,5;-0,01;-232,56;15592,95;10;337;83;420
0,42;0,01;0,15;0,25;105;-0,3;0,05;-233,19;22486,37;10;353;67;420
0,42;0,05;0,15;0,3;80;-0,5;-0,08;-233,5;21343,93;10;326;94;420
0,42;0,01;0,1;0,3;105;-0,5;-0,01;-233,6;24422,68;15;347;73;420
0,42;0,01;0,1;0,3;105;-0,3;-0,08;-233,79;24421,74;15;347;73;420
0,42;0,01;0,1;0,35;60;-0,3;-0,01;-233,86;15603,29;10;337;83;420
0,42;0,21;0,15;0,35;80;-0,5;-0,08;-234,03;23232,18;10;313;107;420
0,42;0,01;0,1;0,35;60;-0,5;-0,08;-234,37;15590,22;10;337;83;420
0,42;0,05;0,15;0,25;105;-0,3;-0,01;-235,7;27770,26;15;330;90;420
0,42;0,11;0,15;0,3;105;-0,5;-0,08;-235,71;27862,83;10;331;89;420
0,42;0,05;0,15;0,2;105;-0,3;-0,01;-235,77;26064,26;15;337;83;420
0,42;0,16;0,15;0,3;80;-0,3;-0,01;-236,01;22172,23;10;322;98;420
0,42;0,05;0,15;0,3;80;-0,5;-0,01;-236,22;21352,8;10;326;94;420
0,42;0,11;0,1;0,35;80;-0,3;0,05;-236,7;21913,72;10;336;84;420
0,42;0,11;0,15;0,2;105;-0,5;-0,08;-237,12;26717,71;15;332;88;420
0,42;0,01;0,15;0,25;105;-0,5;-0,01;-237,2;22538,76;10;353;67;420
0,42;0,01;0,15;0,2;80;-0,5;-0,01;-237,21;17133,95;10;348;72;420
0,42;0,01;0,1;0,35;60;-0,3;-0,08;-237,76;15598,11;10;337;83;420
0,42;0,21;0,15;0,25;80;-0,3;0,05;-237,85;22762,17;15;317;103;420
0,42;0,11;0,1;0,35;80;-0,5;-0,01;-238,25;21904,58;10;334;86;420
0,42;0,21;0,15;0,2;60;-0,5;-0,01;-238,66;15883,08;10;323;97;420
0,42;0,21;0,15;0,25;80;-0,3;-0,01;-238,87;22764,34;15;316;104;420
0,42;0,01;0,1;0,35;60;-0,5;0,05;-238,93;16715,72;15;323;97;420
0,42;0,01;0,15;0,25;105;-0,3;-0,01;-239,47;22541,03;10;353;67;420
0,42;0,05;0,15;0,3;80;-0,3;-0,08;-240,28;21350,71;10;326;94;420
0,42;0,05;0,15;0,25;105;-0,5;-0,08;-240,93;27730,59;15;330;90;420
0,42;0,01;0,1;0,35;80;-0,3;0,05;-242,09;21465,4;15;332;88;420
0,42;0,21;0,15;0,35;80;-0,3;-0,01;-242,66;23252,47;10;314;106;420
0,42;0,01;0,15;0,3;80;-0,5;0,05;-242,68;21282,4;15;329;91;420
0,42;0,11;0,1;0,35;80;-0,3;-0,01;-243,18;21909,51;10;334;86;420
0,42;0,01;0,15;0,2;60;-0,3;-0,01;-243,28;14281,58;10;340;80;420
0,42;0,01;0,15;0,3;80;-0,3;-0,01;-243,48;21295,61;15;329;91;420
0,42;0,01;0,05;0,25;80;-0,5;-0,08;-244,11;17468,06;15;363;57;420
0,42;0,01;0,15;0,2;80;-0,3;-0,01;-244,19;17202,75;10;348;72;420
0,42;0,01;0,05;0,25;80;-0,3;-0,08;-244,62;17468,57;15;363;57;420
0,42;0,16;0,15;0,2;80;-0,5;-0,01;-245,03;19317,75;10;329;91;420
0,42;0,11;0,15;0,2;80;-0,3;-0,08;-245,04;19404,98;10;333;87;420
0,42;0,05;0,15;0,3;80;-0,3;-0,01;-245,69;21362,27;10;326;94;420
0,42;0,05;0,15;0,2;80;-0,3;0,05;-246,3;18746,63;10;341;79;420
0,42;0,16;0,15;0,35;60;-0,3;0,05;-247,31;18592,3;10;308;112;420
0,42;0,01;0,15;0,3;80;-0,3;-0,08;-247,85;21284,59;15;329;91;420
0,42;0,01;0,05;0,25;80;-0,5;-0,01;-248,19;17472,14;15;363;57;420
0,42;0,01;0,05;0,25;80;-0,3;-0,01;-248,97;17472,92;15;363;57;420
0,42;0,01;0,05;0,3;105;-0,5;0,05;-249,16;18252,14;10;375;45;420
0,42;0,01;0,05;0,3;105;-0,5;-0,01;-249,21;18244,42;10;375;45;420
0,42;0,01;0,15;0,2;80;-0,5;-0,08;-250,26;17152,43;10;348;72;420
0,42;0,01;0,15;0,25;60;-0,3;-0,01;-250,8;16546,29;15;318;102;420
0,42;0,01;0,15;0,25;60;-0,5;-0,08;-251,61;16524,49;15;318;102;420
0,42;0,01;0,05;0,3;105;-0,5;-0,08;-251,73;18237,96;10;375;45;420
0,42;0,11;0,15;0,3;80;-0,5;-0,08;-251,89;24067,56;15;308;112;420
0,42;0,01;0,15;0,25;60;-0,5;0,05;-252,47;16525,35;15;318;102;420
0,42;0,16;0,15;0,2;80;-0,3;-0,01;-252,51;19420,57;10;329;91;420
0,42;0,01;0,15;0,35;60;-0,5;0,05;-252,62;16915,76;15;310;110;420
0,42;0,01;0,15;0,2;80;-0,5;0,05;-252,69;16887,44;10;349;71;420
0,42;0,05;0,15;0,25;105;-0,5;0,05;-252,7;27742,36;15;330;90;420
0,42;0,01;0,05;0,3;105;-0,3;-0,01;-253,06;18248,27;10;375;45;420
0,42;0,11;0,15;0,3;105;-0,5;-0,01;-253,18;27880,3;10;331;89;420
0,42;0,01;0,05;0,25;80;-0,3;0,05;-253,75;17477,7;15;363;57;420
0,42;0,01;0,05;0,25;80;-0,5;0,05;-253,75;17477,7;15;363;57;420
0,42;0,01;0,15;0,25;60;-0,5;-0,01;-254,16;16527,04;15;318;102;420
0,42;0,01;0,05;0,3;105;-0,3;0,05;-254,3;18257,28;10;375;45;420
0,42;0,01;0,15;0,2;60;-0,3;-0,08;-254,64;14236,07;10;340;80;420
0,42;0,01;0,05;0,3;105;-0,3;-0,08;-255,09;18241,32;10;375;45;420
0,42;0,16;0,15;0,25;80;-0,5;-0,08;-255,24;22708,64;15;312;108;420
0,42;0,16;0,15;0,25;80;-0,5;0,05;-255,42;22720,15;15;313;107;420
0,42;0,01;0,15;0,2;60;-0,3;0,05;-255,97;14077,64;10;340;80;420
0,42;0,05;0,15;0,25;105;-0,5;-0,01;-257,53;27747,19;15;330;90;420
0,42;0,01;0,15;0,35;60;-0,3;0,05;-258,07;16921,21;15;310;110;420
0,42;0,01;0,15;0,25;60;-0,3;-0,08;-258,47;16540,65;15;318;102;420
0,42;0,01;0,05;0,3;80;-0,5;-0,08;-258,89;18746,72;15;362;58;420
0,42;0,16;0,15;0,25;80;-0,5;-0,01;-258,91;22718,38;15;312;108;420
0,42;0,11;0,15;0,3;80;-0,5;-0,01;-259,4;24080,79;15;308;112;420
0,42;0,01;0,15;0,35;60;-0,5;-0,01;-260,16;16915,27;15;308;112;420
0,42;0,11;0,15;0,3;105;-0,5;0,05;-260,43;27887,55;10;330;90;420
0,42;0,01;0,05;0,35;105;-0,5;-0,08;-260,84;18779,82;10;372;48;420
0,42;0,01;0,15;0,2;80;-0,3;-0,08;-261,15;17201,1;10;348;72;420
0,42;0,01;0,05;0,3;80;-0,3;-0,08;-262,03;18749,86;15;362;58;420
0,42;0,01;0,05;0,3;80;-0,5;-0,01;-262,37;18750,2;15;362;58;420
0,42;0,01;0,05;0,3;105;-0,5;-0,08;-262,59;21501,38;15;368;52;420
0,42;0,01;0,05;0,35;105;-0,3;-0,08;-263;18781,98;10;372;48;420
0,42;0,05;0,15;0,35;80;-0,5;0,05;-263,46;22914,31;10;323;97;420
0,42;0,01;0,05;0,3;105;-0,3;-0,08;-263,79;21502,58;15;368;52;420
0,42;0,01;0,05;0,25;105;-0,5;-0,08;-263,8;20917,57;15;372;48;420
0,42;0,01;0,05;0,25;105;-0,5;-0,01;-264,89;20919,88;15;372;48;420
0,42;0,01;0,05;0,3;105;-0,5;-0,01;-265,02;21504,94;15;368;52;420
0,42;0,01;0,15;0,35;60;-0,3;-0,01;-265,64;16920,75;15;308;112;420
0,42;0,01;0,05;0,3;80;-0,3;-0,01;-266,6;18754,43;15;362;58;420
0,42;0,01;0,05;0,35;105;-0,5;-0,01;-266,76;18786,97;10;372;48;420
0,42;0,01;0,15;0,2;60;-0,5;-0,01;-266,87;14209,3;10;340;80;420
0,42;0,05;0,15;0,35;80;-0,5;-0,01;-267,23;22907,45;10;321;99;420
0,42;0,01;0,05;0,3;105;-0,3;-0,01;-267,38;21507,3;15;368;52;420
0,42;0,11;0,15;0,35;60;-0,5;0,05;-267,64;19379,53;15;295;125;420
0,42;0,01;0,15;0,35;60;-0,5;-0,08;-268,11;16913,93;15;308;112;420
0,42;0,11;0,15;0,2;80;-0,5;-0,08;-268,79;19334,75;10;333;87;420
0,42;0,05;0,15;0,35;60;-0,5;0,05;-269,22;18576,71;15;299;121;420
0,42;0,01;0,15;0,2;60;-0,5;-0,08;-269,85;14223,94;10;340;80;420
0,42;0,01;0,15;0,25;60;-0,3;0,05;-270,58;16537,58;15;319;101;420
0,42;0,05;0,15;0,35;80;-0,5;-0,08;-271,74;22899,68;10;321;99;420
0,42;0,11;0,15;0,3;80;-0,3;-0,08;-272,07;24057,78;15;308;112;420
0,42;0,05;0,15;0,35;60;-0,3;0,05;-272,87;18580,36;15;299;121;420
0,42;0,11;0,15;0,3;80;-0,5;0,05;-273,79;24080,13;15;308;112;420
0,42;0,01;0,15;0,35;60;-0,3;-0,08;-274,11;16919,93;15;308;112;420
0,42;0,05;0,15;0,35;80;-0,3;-0,01;-274,13;22921,79;10;321;99;420
0,42;0,16;0,15;0,2;80;-0,5;0,05;-274,15;19026,18;10;331;89;420
0,42;0,11;0,15;0,35;60;-0,5;-0,01;-274,26;19378,05;15;293;127;420
0,42;0,16;0,15;0,25;80;-0,3;0,05;-274,59;22721,31;15;313;107;420
0,42;0,05;0,15;0,35;60;-0,5;-0,01;-274,65;18574,08;15;296;124;420
0,42;0,16;0,15;0,25;80;-0,3;-0,08;-274,84;22710,23;15;312;108;420
0,42;0,11;0,15;0,3;80;-0,3;-0,01;-274,9;24072,09;15;308;112;420
0,42;0,11;0,15;0,35;60;-0,3;0,05;-275,75;19387,64;15;295;125;420
0,42;0,11;0,15;0,35;60;-0,5;-0,08;-278,76;19373,19;15;293;127;420
0,42;0,16;0,15;0,2;80;-0,5;-0,08;-279,45;19361,42;10;328;92;420
0,42;0,16;0,15;0,2;80;-0,3;0,05;-279,46;18988,54;10;331;89;420
0,42;0,16;0,15;0,25;80;-0,3;-0,01;-281,01;22722,47;15;312;108;420
0,42;0,11;0,15;0,35;60;-0,3;-0,01;-285,36;19389,15;15;293;127;420
0,42;0,01;0,15;0,2;60;-0,5;0,05;-289,15;14084,01;10;339;81;420
0,42;0,01;0,15;0,2;105;-0,3;-0,01;-289,46;24016,71;15;346;74;420
0,42;0,16;0,15;0,2;80;-0,3;-0,08;-293,99;19376,08;10;328;92;420
0,42;0,01;0,15;0,2;80;-0,3;-0,01;-295,47;19932,65;15;335;85;420
0,42;0,16;0,15;0,3;60;-0,5;-0,08;-296,54;17681,39;10;310;110;420
0,42;0,01;0,15;0,35;60;-0,3;0,05;-297,69;16189,72;10;327;93;420
0,42;0,16;0,15;0,3;60;-0,5;-0,01;-300,78;17689,57;10;310;110;420
0,42;0,16;0,15;0,3;60;-0,3;-0,08;-301,29;17686,14;10;310;110;420
0,42;0,01;0,15;0,3;80;-0,3;0,05;-302,61;21270,84;15;329;91;420
0,42;0,01;0,15;0,35;60;-0,5;0,05;-305,4;16184,46;10;326;94;420
0,42;0,01;0,15;0,2;105;-0,5;-0,01;-305,46;23608,84;15;346;74;420
0,42;0,16;0,15;0,3;60;-0,3;-0,01;-305,83;17694,62;10;310;110;420
0,42;0,16;0,15;0,35;60;-0,5;-0,08;-308,41;19457,67;15;288;132;420
0,42;0,01;0,15;0,2;80;-0,3;-0,08;-309,88;19771,62;15;334;86;420
0,42;0,01;0,15;0,35;60;-0,5;-0,01;-310,87;16186,01;10;325;95;420
0,42;0,16;0,15;0,3;60;-0,5;0,05;-312,12;17684,32;10;310;110;420
0,42;0,16;0,15;0,3;60;-0,3;0,05;-312,28;17684,48;10;310;110;420
0,42;0,01;0,15;0,35;60;-0,5;-0,08;-312,8;16183,4;10;325;95;420
0,42;0,16;0,15;0,35;60;-0,3;-0,08;-313,23;19467,77;15;288;132;420
0,42;0,16;0,15;0,35;60;-0,5;-0,01;-313,23;19466,84;15;288;132;420
0,42;0,01;0,15;0,35;60;-0,3;-0,01;-314,75;16198,93;10;325;95;420
0,42;0,16;0,15;0,25;105;-0,5;-0,08;-315,09;25665,74;10;336;84;420
0,42;0,01;0,15;0,2;105;-0,3;0,05;-316,08;23141,96;15;347;73;420
0,42;0,01;0,15;0,2;80;-0,5;-0,08;-316,33;19659,06;15;335;85;420
0,42;0,01;0,15;0,35;60;-0,3;-0,08;-319,09;16194,19;10;325;95;420
0,42;0,01;0,15;0,2;80;-0,5;-0,01;-321,25;19681,71;15;335;85;420
0,42;0,01;0,15;0,35;80;-0,5;-0,08;-326,92;22256,3;15;317;103;420
0,42;0,01;0,15;0,2;80;-0,3;0,05;-328,82;19451,44;15;336;84;420
0,42;0,01;0,15;0,35;80;-0,5;-0,01;-329,15;22264,68;15;317;103;420
0,42;0,01;0,15;0,35;80;-0,5;0,05;-330,89;22271,74;15;318;102;420
0,42;0,01;0,15;0,2;105;-0,3;-0,08;-334,84;23609,4;15;345;75;420
0,42;0,01;0,15;0,2;105;-0,5;-0,08;-345,98;23528,02;15;345;75;420
0,42;0,01;0,15;0,35;80;-0,3;-0,01;-349,7;22284,82;15;317;103;420
0,42;0,01;0,15;0,3;60;-0,5;-0,01;-351,5;15308,6;10;326;94;420
0,42;0,01;0,15;0,2;105;-0,5;0,05;-352,98;23160,62;15;346;74;420
0,42;0,01;0,15;0,35;80;-0,3;-0,08;-355,32;22272,56;15;317;103;420
0,42;0,01;0,15;0,3;60;-0,5;-0,08;-356,26;15305;10;326;94;420
0,42;0,01;0,15;0,2;80;-0,5;0,05;-356,62;19445,14;15;335;85;420
0,42;0,01;0,15;0,25;80;-0,5;-0,08;-357,91;20139,54;15;330;90;420
0,42;0,01;0,15;0,3;60;-0,3;-0,01;-358,02;15315,12;10;326;94;420
0,42;0,01;0,15;0,3;60;-0,5;0,05;-361,33;15305,67;10;327;93;420
0,42;0,01;0,15;0,3;60;-0,3;-0,08;-362;15310,74;10;326;94;420
0,42;0,01;0,15;0,25;80;-0,5;-0,01;-365,47;20152,93;15;330;90;420
0,42;0,01;0,15;0,3;60;-0,3;0,05;-366,48;15310,82;10;327;93;420
0,42;0,01;0,15;0,25;80;-0,3;-0,08;-367,47;20149,1;15;330;90;420
0,42;0,01;0,15;0,35;80;-0,5;0,05;-369,22;20250,86;10;334;86;420
0,42;0,01;0,15;0,35;80;-0,5;-0,01;-376,72;20246,95;10;332;88;420
